PERMNO,date,NCUSIP,TICKER,PERMCO,NWPERM,PRC,VOL,RET,SHROUT
90319,2009-12-03,38259P50,GOOG,45483,,585.73999,1585348,-0.003013,242999
90319,2009-12-04,38259P50,GOOG,45483,,585.01001,2778819,-0.001246,242999
90319,2009-12-07,38259P50,GOOG,45483,,586.25000,1773789,0.002120,242999
90319,2009-12-08,38259P50,GOOG,45483,,587.04999,1716223,0.001365,242999
90319,2009-12-09,38259P50,GOOG,45483,,589.02002,1960774,0.003356,242999
90319,2009-12-10,38259P50,GOOG,45483,,591.50000,1834169,0.004210,242999
90319,2009-12-11,38259P50,GOOG,45483,,590.51001,1862363,-0.001674,242999
90319,2009-12-14,38259P50,GOOG,45483,,595.72998,2080742,0.008840,242999
90319,2009-12-15,38259P50,GOOG,45483,,593.14001,2447045,-0.004348,242999
90319,2009-12-16,38259P50,GOOG,45483,,597.76001,3056815,0.007789,242999
90319,2009-12-17,38259P50,GOOG,45483,,593.94000,2836852,-0.006391,242999
90319,2009-12-18,38259P50,GOOG,45483,,596.41998,3727055,0.004175,242999
90319,2009-12-21,38259P50,GOOG,45483,,598.67999,2732751,0.003789,242999
90319,2009-12-22,38259P50,GOOG,45483,,601.12000,2050028,0.004076,242999
90319,2009-12-23,38259P50,GOOG,45483,,611.67999,2290099,0.017567,242999
90319,2009-12-24,38259P50,GOOG,45483,,618.47998,957043,0.011117,242999
90319,2009-12-28,38259P50,GOOG,45483,,622.87000,1849479,0.007098,242999
90319,2009-12-29,38259P50,GOOG,45483,,619.40002,1555421,-0.005571,242999
90319,2009-12-30,38259P50,GOOG,45483,,622.72998,1579793,0.005376,242999
90319,2009-12-31,38259P50,GOOG,45483,,619.97998,1322998,-0.004416,243611
90319,2010-01-04,38259P50,GOOG,45483,,626.75000,2153114,0.010920,243611
90319,2010-01-05,38259P50,GOOG,45483,,623.98999,3219531,-0.004404,243611
90319,2010-01-06,38259P50,GOOG,45483,,608.26001,4344076,-0.025209,243611
90319,2010-01-07,38259P50,GOOG,45483,,594.09998,6908338,-0.023280,243611
90319,2010-01-08,38259P50,GOOG,45483,,602.02002,5162971,0.013331,243611
90319,2010-01-11,38259P50,GOOG,45483,,601.10999,7527655,-0.001512,243611
90319,2010-01-12,38259P50,GOOG,45483,,590.47998,5186784,-0.017684,243611
90319,2010-01-13,38259P50,GOOG,45483,,587.09003,6976826,-0.005741,243611
90319,2010-01-14,38259P50,GOOG,45483,,589.84998,4527713,0.004701,243611
90319,2010-01-15,38259P50,GOOG,45483,,580.00000,5892983,-0.016699,243611
90319,2010-01-19,38259P50,GOOG,45483,,587.62000,4595776,0.013138,243611
90319,2010-01-20,38259P50,GOOG,45483,,580.40997,3541682,-0.012270,243611
90319,2010-01-21,38259P50,GOOG,45483,,582.97998,6951954,0.004428,243611
90319,2010-01-22,38259P50,GOOG,45483,,550.01001,7424768,-0.056554,243611
90319,2010-01-25,38259P50,GOOG,45483,,540.00000,4833032,-0.018200,243611
90319,2010-01-26,38259P50,GOOG,45483,,542.41998,4640225,0.004481,243611
90319,2010-01-27,38259P50,GOOG,45483,,542.09998,4285335,-0.000590,243611
90319,2010-01-28,38259P50,GOOG,45483,,534.28998,3519740,-0.014407,243611
90319,2010-01-29,38259P50,GOOG,45483,,529.94397,4504677,-0.008134,243873
90319,2010-02-01,38259P50,GOOG,45483,,533.02002,2460877,0.005804,243873
90319,2010-02-02,38259P50,GOOG,45483,,531.12000,4328060,-0.003565,243873
90319,2010-02-03,38259P50,GOOG,45483,,540.82001,3243932,0.018263,243873
90319,2010-02-04,38259P50,GOOG,45483,,526.77802,3702718,-0.025964,243873
90319,2010-02-05,38259P50,GOOG,45483,,531.28998,3467523,0.008565,243873
90319,2010-02-08,38259P50,GOOG,45483,,533.46997,2916368,0.004103,243873
90319,2010-02-09,38259P50,GOOG,45483,,536.44000,3055620,0.005567,243873
90319,2010-02-10,38259P50,GOOG,45483,,534.44501,2873256,-0.003719,243873
90319,2010-02-11,38259P50,GOOG,45483,,536.40002,2623531,0.003658,243873
90319,2010-02-12,38259P50,GOOG,45483,,533.12000,2476787,-0.006115,243873
90319,2010-02-16,38259P50,GOOG,45483,,541.29999,3867691,0.015344,243873
90319,2010-02-17,38259P50,GOOG,45483,,538.20697,2224509,-0.005714,244139
90319,2010-02-18,38259P50,GOOG,45483,,543.21997,2582002,0.009314,244139
90319,2010-02-19,38259P50,GOOG,45483,,540.76300,2801088,-0.004523,244139
90319,2010-02-22,38259P50,GOOG,45483,,542.79999,2314094,0.003767,244139
90319,2010-02-23,38259P50,GOOG,45483,,535.07001,3070889,-0.014241,244139
90319,2010-02-24,38259P50,GOOG,45483,,531.46997,2517475,-0.006728,244139
90319,2010-02-25,38259P50,GOOG,45483,,526.42999,3601679,-0.009483,244139
90319,2010-02-26,38259P50,GOOG,45483,,526.79999,2203945,0.000703,244139
90319,2010-03-01,38259P50,GOOG,45483,,532.69000,2399220,0.011181,244139
90319,2010-03-02,38259P50,GOOG,45483,,541.06000,4587751,0.015713,244139
90319,2010-03-03,38259P50,GOOG,45483,,545.32001,3288617,0.007873,244139
90319,2010-03-04,38259P50,GOOG,45483,,554.59003,3402442,0.016999,244139
90319,2010-03-05,38259P50,GOOG,45483,,564.21002,4182152,0.017346,244139
90319,2010-03-08,38259P50,GOOG,45483,,562.47998,2557563,-0.003066,244139
90319,2010-03-09,38259P50,GOOG,45483,,560.19000,3382729,-0.004071,244139
90319,2010-03-10,38259P50,GOOG,45483,,576.45001,5998562,0.029026,244139
90319,2010-03-11,38259P50,GOOG,45483,,581.14001,4541908,0.008136,244139
90319,2010-03-12,38259P50,GOOG,45483,,579.53998,2958490,-0.002753,244139
90319,2010-03-15,38259P50,GOOG,45483,,563.17999,5014103,-0.028229,244139
90319,2010-03-16,38259P50,GOOG,45483,,565.20001,3628148,0.003587,244139
90319,2010-03-17,38259P50,GOOG,45483,,565.56000,3509807,0.000637,244139
90319,2010-03-18,38259P50,GOOG,45483,,566.40002,1930422,0.001485,244139
90319,2010-03-19,38259P50,GOOG,45483,,560.00000,5109351,-0.011299,244139
90319,2010-03-22,38259P50,GOOG,45483,,557.50000,4274216,-0.004464,244139
90319,2010-03-23,38259P50,GOOG,45483,,549.00000,5804641,-0.015247,244139
90319,2010-03-24,38259P50,GOOG,45483,,557.33002,6915064,0.015173,244139
90319,2010-03-25,38259P50,GOOG,45483,,562.88000,4195534,0.009958,244139
90319,2010-03-26,38259P50,GOOG,45483,,562.69000,2853866,-0.000338,244139
90319,2010-03-29,38259P50,GOOG,45483,,562.45001,3236455,-0.000427,244139
90319,2010-03-30,38259P50,GOOG,45483,,566.71002,2168263,0.007574,244139
90319,2010-03-31,38259P50,GOOG,45483,,567.12000,3201384,0.000723,244843
90319,2010-04-01,38259P50,GOOG,45483,,568.79999,2314315,0.002962,244843
90319,2010-04-05,38259P50,GOOG,45483,,571.01001,2019449,0.003885,244843
90319,2010-04-06,38259P50,GOOG,45483,,568.21997,2191036,-0.004886,244843
90319,2010-04-07,38259P50,GOOG,45483,,563.53998,2713385,-0.008236,244843
90319,2010-04-08,38259P50,GOOG,45483,,567.48999,2113198,0.007009,244843
90319,2010-04-09,38259P50,GOOG,45483,,566.21997,2188696,-0.002238,244843
90319,2010-04-12,38259P50,GOOG,45483,,572.72998,2490224,0.011497,244843
90319,2010-04-13,38259P50,GOOG,45483,,586.77002,4137454,0.024514,244843
90319,2010-04-14,38259P50,GOOG,45483,,589.00000,3626602,0.003800,244843
90319,2010-04-15,38259P50,GOOG,45483,,595.29999,7310726,0.010696,244843
90319,2010-04-16,38259P50,GOOG,45483,,550.14502,12902721,-0.075852,244843
90319,2010-04-19,38259P50,GOOG,45483,,550.09998,4153601,-0.000082,244843
90319,2010-04-20,38259P50,GOOG,45483,,555.03998,3182672,0.008980,244843
90319,2010-04-21,38259P50,GOOG,45483,,554.29999,2565555,-0.001333,244843
90319,2010-04-22,38259P50,GOOG,45483,,547.06000,3509088,-0.013062,244843
90319,2010-04-23,38259P50,GOOG,45483,,544.98999,2266364,-0.003784,244843
90319,2010-04-26,38259P50,GOOG,45483,,531.64001,4651555,-0.024496,244843
90319,2010-04-27,38259P50,GOOG,45483,,529.06000,4131643,-0.004853,244843
90319,2010-04-28,38259P50,GOOG,45483,,529.19000,3647054,0.000246,244843
90319,2010-04-29,38259P50,GOOG,45483,,532.00000,3278404,0.005310,244843
90319,2010-04-30,38259P50,GOOG,45483,,525.69501,2665346,-0.011851,245600
90319,2010-05-03,38259P50,GOOG,45483,,530.59998,2022075,0.009330,245600
90319,2010-05-04,38259P50,GOOG,45483,,506.37000,6464583,-0.045665,245600
90319,2010-05-05,38259P50,GOOG,45483,,509.76001,4862627,0.006695,245600
90319,2010-05-06,38259P50,GOOG,45483,,498.67001,5438207,-0.021755,245600
90319,2010-05-07,38259P50,GOOG,45483,,493.14001,5455368,-0.011089,245600
90319,2010-05-10,38259P50,GOOG,45483,,521.65002,4476557,0.057813,245600
90319,2010-05-11,38259P50,GOOG,45483,,509.04999,3570321,-0.024154,245600
90319,2010-05-12,38259P50,GOOG,45483,,505.39001,4114669,-0.007190,245600
90319,2010-05-13,38259P50,GOOG,45483,,510.88000,3573869,0.010863,245600
90319,2010-05-14,38259P50,GOOG,45483,,507.53000,4412961,-0.006557,245600
90319,2010-05-17,38259P50,GOOG,45483,,507.97000,2998573,0.000867,245600
90319,2010-05-18,38259P50,GOOG,45483,,498.37000,3047409,-0.018899,245600
90319,2010-05-19,38259P50,GOOG,45483,,494.42999,3715111,-0.007906,245600
90319,2010-05-20,38259P50,GOOG,45483,,475.01001,5297738,-0.039278,245600
90319,2010-05-21,38259P50,GOOG,45483,,472.04999,10202528,-0.006231,245600
90319,2010-05-24,38259P50,GOOG,45483,,477.16000,4648996,0.010825,245600
90319,2010-05-25,38259P50,GOOG,45483,,477.07001,3282193,-0.000189,245600
90319,2010-05-26,38259P50,GOOG,45483,,475.47000,3789142,-0.003354,245600
90319,2010-05-27,38259P50,GOOG,45483,,490.45999,3061965,0.031527,245600
90319,2010-05-28,38259P50,GOOG,45483,,485.63000,3125246,-0.009848,245600
90319,2010-06-01,38259P50,GOOG,45483,,482.37000,2903392,-0.006713,245600
90319,2010-06-02,38259P50,GOOG,45483,,493.37000,2726586,0.022804,245600
90319,2010-06-03,38259P50,GOOG,45483,,505.60001,3918277,0.024789,245600
90319,2010-06-04,38259P50,GOOG,45483,,498.72000,4155510,-0.013608,245600
90319,2010-06-07,38259P50,GOOG,45483,,485.51999,3889351,-0.026468,245600
90319,2010-06-08,38259P50,GOOG,45483,,484.78000,2889093,-0.001524,245600
90319,2010-06-09,38259P50,GOOG,45483,,474.01999,2969394,-0.022196,245600
90319,2010-06-10,38259P50,GOOG,45483,,487.01001,2805745,0.027404,245600
90319,2010-06-11,38259P50,GOOG,45483,,488.50000,1946511,0.003059,245600
90319,2010-06-14,38259P50,GOOG,45483,,483.19000,2213982,-0.010870,245600
90319,2010-06-15,38259P50,GOOG,45483,,497.98999,5512603,0.030630,245600
90319,2010-06-16,38259P50,GOOG,45483,,501.26999,2453150,0.006586,245600
90319,2010-06-17,38259P50,GOOG,45483,,500.07999,2160195,-0.002374,245600
90319,2010-06-18,38259P50,GOOG,45483,,500.03000,3053019,-0.000100,245600
90319,2010-06-21,38259P50,GOOG,45483,,488.56000,3216315,-0.022939,245600
90319,2010-06-22,38259P50,GOOG,45483,,486.25000,2402351,-0.004728,245600
90319,2010-06-23,38259P50,GOOG,45483,,482.04999,2216237,-0.008638,245600
90319,2010-06-24,38259P50,GOOG,45483,,475.10001,2079754,-0.014418,245600
90319,2010-06-25,38259P50,GOOG,45483,,472.67999,2423020,-0.005094,245600
90319,2010-06-28,38259P50,GOOG,45483,,472.07999,1928068,-0.001269,245600
90319,2010-06-29,38259P50,GOOG,45483,,454.26001,3840139,-0.037748,245600
90319,2010-06-30,38259P50,GOOG,45483,,444.95001,3898400,-0.020495,246165
90319,2010-07-01,38259P50,GOOG,45483,,439.48999,3817777,-0.012271,246165
90319,2010-07-02,38259P50,GOOG,45483,,436.54999,2113039,-0.006690,246165
90319,2010-07-06,38259P50,GOOG,45483,,436.07001,2787325,-0.001099,246165
90319,2010-07-07,38259P50,GOOG,45483,,450.20001,3408909,0.032403,246165
90319,2010-07-08,38259P50,GOOG,45483,,456.56000,2875433,0.014127,246165
90319,2010-07-09,38259P50,GOOG,45483,,467.48999,4693297,0.023940,246165
90319,2010-07-12,38259P50,GOOG,45483,,475.82999,3589754,0.017840,246165
90319,2010-07-13,38259P50,GOOG,45483,,489.20001,4317127,0.028098,246165
90319,2010-07-14,38259P50,GOOG,45483,,491.33600,3363908,0.004366,246165
90319,2010-07-15,38259P50,GOOG,45483,,494.01999,5345697,0.005463,246165
90319,2010-07-16,38259P50,GOOG,45483,,459.60501,8453279,-0.069663,246165
90319,2010-07-19,38259P50,GOOG,45483,,466.17999,4863909,0.014306,246165
90319,2010-07-20,38259P50,GOOG,45483,,481.59000,4351047,0.033056,246165
90319,2010-07-21,38259P50,GOOG,45483,,477.50000,3524062,-0.008493,246165
90319,2010-07-22,38259P50,GOOG,45483,,484.81000,2355461,0.015309,246165
90319,2010-07-23,38259P50,GOOG,45483,,490.06000,2458415,0.010829,246165
90319,2010-07-26,38259P50,GOOG,45483,,488.97000,2159127,-0.002224,246464
90319,2010-07-27,38259P50,GOOG,45483,,492.63000,2648027,0.007485,246464
90319,2010-07-28,38259P50,GOOG,45483,,484.35001,2709902,-0.016808,246464
90319,2010-07-29,38259P50,GOOG,45483,,484.98999,2899127,0.001321,246464
90319,2010-07-30,38259P50,GOOG,45483,,484.85001,2334888,-0.000289,246464
90319,2010-08-02,38259P50,GOOG,45483,,490.41000,2047189,0.011467,246464
90319,2010-08-03,38259P50,GOOG,45483,,489.82999,1946431,-0.001183,246464
90319,2010-08-04,38259P50,GOOG,45483,,506.32001,4120546,0.033665,246464
90319,2010-08-05,38259P50,GOOG,45483,,508.10001,2645967,0.003516,246464
90319,2010-08-06,38259P50,GOOG,45483,,500.22000,3564225,-0.015509,246464
90319,2010-08-09,38259P50,GOOG,45483,,505.35001,2033065,0.010255,246464
90319,2010-08-10,38259P50,GOOG,45483,,503.70999,2259166,-0.003245,246464
90319,2010-08-11,38259P50,GOOG,45483,,491.73999,2459976,-0.023764,246464
90319,2010-08-12,38259P50,GOOG,45483,,492.01001,2358833,0.000549,246464
90319,2010-08-13,38259P50,GOOG,45483,,486.35001,2097972,-0.011504,246464
90319,2010-08-16,38259P50,GOOG,45483,,485.59000,1431874,-0.001563,246464
90319,2010-08-17,38259P50,GOOG,45483,,490.51999,2099033,0.010153,246464
90319,2010-08-18,38259P50,GOOG,45483,,482.14999,2929149,-0.017064,246464
90319,2010-08-19,38259P50,GOOG,45483,,467.97000,4299423,-0.029410,246464
90319,2010-08-20,38259P50,GOOG,45483,,462.01999,4254002,-0.012715,246464
90319,2010-08-23,38259P50,GOOG,45483,,464.07001,3201506,0.004437,246464
90319,2010-08-24,38259P50,GOOG,45483,,451.39001,3017466,-0.027323,246464
90319,2010-08-25,38259P50,GOOG,45483,,454.62000,2798319,0.007156,246464
90319,2010-08-26,38259P50,GOOG,45483,,450.98001,1951866,-0.008007,246464
90319,2010-08-27,38259P50,GOOG,45483,,458.82999,2501214,0.017406,246464
90319,2010-08-30,38259P50,GOOG,45483,,452.69000,1352273,-0.013382,246464
90319,2010-08-31,38259P50,GOOG,45483,,450.01999,2095728,-0.005898,246464
90319,2010-09-01,38259P50,GOOG,45483,,460.33499,3453091,0.022921,246464
90319,2010-09-02,38259P50,GOOG,45483,,463.17999,1828921,0.006180,246464
90319,2010-09-03,38259P50,GOOG,45483,,470.29999,2734514,0.015372,246464
90319,2010-09-07,38259P50,GOOG,45483,,464.39999,1845693,-0.012545,246464
90319,2010-09-08,38259P50,GOOG,45483,,470.57999,2586596,0.013307,246464
90319,2010-09-09,38259P50,GOOG,45483,,476.17999,2624416,0.011900,246464
90319,2010-09-10,38259P50,GOOG,45483,,476.14001,2121147,-0.000084,246464
90319,2010-09-13,38259P50,GOOG,45483,,482.26999,2434126,0.012874,246464
90319,2010-09-14,38259P50,GOOG,45483,,480.42999,2396627,-0.003815,246464
90319,2010-09-15,38259P50,GOOG,45483,,480.64001,2593326,0.000437,246464
90319,2010-09-16,38259P50,GOOG,45483,,481.06000,2136097,0.000874,246464
90319,2010-09-17,38259P50,GOOG,45483,,490.14999,5939317,0.018896,246464
90319,2010-09-20,38259P50,GOOG,45483,,508.28000,4766240,0.036989,246464
90319,2010-09-21,38259P50,GOOG,45483,,513.46002,4785742,0.010191,246464
90319,2010-09-22,38259P50,GOOG,45483,,516.00000,2731581,0.004947,246464
90319,2010-09-23,38259P50,GOOG,45483,,513.47998,2508065,-0.004884,246464
90319,2010-09-24,38259P50,GOOG,45483,,527.28998,3569676,0.026895,246464
90319,2010-09-27,38259P50,GOOG,45483,,530.40997,3399639,0.005917,246464
90319,2010-09-28,38259P50,GOOG,45483,,527.16998,3887136,-0.006108,246464
90319,2010-09-29,38259P50,GOOG,45483,,527.69000,2313286,0.000986,246464
90319,2010-09-30,38259P50,GOOG,45483,,525.78998,3501104,-0.003601,247489
90319,2010-10-01,38259P50,GOOG,45483,,525.62000,2418566,-0.000323,247489
90319,2010-10-04,38259P50,GOOG,45483,,522.34998,2121809,-0.006221,247489
90319,2010-10-05,38259P50,GOOG,45483,,538.22998,3831901,0.030401,247489
90319,2010-10-06,38259P50,GOOG,45483,,534.34998,2965203,-0.007209,247489
90319,2010-10-07,38259P50,GOOG,45483,,530.01001,2558662,-0.008122,247489
90319,2010-10-08,38259P50,GOOG,45483,,536.34998,3076397,0.011962,247489
90319,2010-10-11,38259P50,GOOG,45483,,538.84003,2855887,0.004643,247489
90319,2010-10-12,38259P50,GOOG,45483,,541.39001,4018005,0.004732,247489
90319,2010-10-13,38259P50,GOOG,45483,,543.29999,3327981,0.003528,247489
90319,2010-10-14,38259P50,GOOG,45483,,540.92999,7227049,-0.004362,247489
90319,2010-10-15,38259P50,GOOG,45483,,601.45001,15756835,0.111881,247489
90319,2010-10-18,38259P50,GOOG,45483,,617.71002,7541472,0.027035,247489
90319,2010-10-19,38259P50,GOOG,45483,,607.83002,4895293,-0.015995,247489
90319,2010-10-20,38259P50,GOOG,45483,,607.97998,3798159,0.000247,247489
90319,2010-10-21,38259P50,GOOG,45483,,611.98999,3199666,0.006596,247489
90319,2010-10-22,38259P50,GOOG,45483,,612.53003,2428587,0.000882,247489
90319,2010-10-25,38259P50,GOOG,45483,,616.50000,3337055,0.006481,248407
90319,2010-10-26,38259P50,GOOG,45483,,618.59998,2714530,0.003406,248407
90319,2010-10-27,38259P50,GOOG,45483,,616.46997,2365275,-0.003443,248407
90319,2010-10-28,38259P50,GOOG,45483,,618.58002,2365484,0.003423,248407
90319,2010-10-29,38259P50,GOOG,45483,,613.70001,2448403,-0.007889,248407
90319,2010-11-01,38259P50,GOOG,45483,,615.00000,3331657,0.002118,248407
90319,2010-11-02,38259P50,GOOG,45483,,615.59998,2193718,0.000976,248407
90319,2010-11-03,38259P50,GOOG,45483,,620.17999,3669405,0.007440,248407
90319,2010-11-04,38259P50,GOOG,45483,,624.27002,3809194,0.006595,248407
90319,2010-11-05,38259P50,GOOG,45483,,625.08002,1957273,0.001298,248407
90319,2010-11-08,38259P50,GOOG,45483,,626.77002,2277611,0.002704,248407
90319,2010-11-09,38259P50,GOOG,45483,,624.82001,2417944,-0.003111,248407
90319,2010-11-10,38259P50,GOOG,45483,,622.88000,2713948,-0.003105,248407
90319,2010-11-11,38259P50,GOOG,45483,,617.19000,2426109,-0.009135,248407
90319,2010-11-12,38259P50,GOOG,45483,,603.28998,3720688,-0.022521,248407
90319,2010-11-15,38259P50,GOOG,45483,,595.46997,3794302,-0.012962,248407
90319,2010-11-16,38259P50,GOOG,45483,,583.71997,3603339,-0.019732,248407
90319,2010-11-17,38259P50,GOOG,45483,,583.54999,2656300,-0.000291,248407
90319,2010-11-18,38259P50,GOOG,45483,,596.56000,2797032,0.022295,248407
90319,2010-11-19,38259P50,GOOG,45483,,590.83002,2505150,-0.009605,248407
90319,2010-11-22,38259P50,GOOG,45483,,591.21997,2394165,0.000660,248407
90319,2010-11-23,38259P50,GOOG,45483,,583.01001,2357362,-0.013886,248407
90319,2010-11-24,38259P50,GOOG,45483,,594.96997,2625783,0.020514,248407
90319,2010-11-26,38259P50,GOOG,45483,,590.00000,1393765,-0.008353,248407
90319,2010-11-29,38259P50,GOOG,45483,,582.10999,3089646,-0.013373,248407
90319,2010-11-30,38259P50,GOOG,45483,,555.71002,7589191,-0.045352,248407
90319,2010-12-01,38259P50,GOOG,45483,,564.34998,4074344,0.015548,248407
90319,2010-12-02,38259P50,GOOG,45483,,571.82001,2762261,0.013237,248407
90319,2010-12-03,38259P50,GOOG,45483,,573.00000,2789075,0.002064,248407
90319,2010-12-06,38259P50,GOOG,45483,,578.35999,2279806,0.009354,248407
90319,2010-12-07,38259P50,GOOG,45483,,587.14001,3310174,0.015181,248407
90319,2010-12-08,38259P50,GOOG,45483,,590.53998,1905290,0.005791,248407
90319,2010-12-09,38259P50,GOOG,45483,,591.50000,2030595,0.001626,248407
90319,2010-12-10,38259P50,GOOG,45483,,592.21002,1818066,0.001200,248407
90319,2010-12-13,38259P50,GOOG,45483,,594.62000,2591004,0.004069,248407
90319,2010-12-14,38259P50,GOOG,45483,,594.90997,1789442,0.000488,248407
90319,2010-12-15,38259P50,GOOG,45483,,590.29999,2353545,-0.007749,248407
90319,2010-12-16,38259P50,GOOG,45483,,591.71002,1754593,0.002389,248407
90319,2010-12-17,38259P50,GOOG,45483,,590.79999,3197268,-0.001538,248407
90319,2010-12-20,38259P50,GOOG,45483,,595.06000,2132876,0.007211,248407
90319,2010-12-21,38259P50,GOOG,45483,,603.07001,2002089,0.013461,248407
90319,2010-12-22,38259P50,GOOG,45483,,605.48999,1297227,0.004013,248407
90319,2010-12-23,38259P50,GOOG,45483,,604.22998,1203828,-0.002081,248407
90319,2010-12-27,38259P50,GOOG,45483,,602.38000,1303611,-0.003062,248407
90319,2010-12-28,38259P50,GOOG,45483,,598.91998,1152869,-0.005744,248407
90319,2010-12-29,38259P50,GOOG,45483,,601.00000,1096824,0.003473,248407
90319,2010-12-30,38259P50,GOOG,45483,,598.85999,1081045,-0.003561,248407
90319,2010-12-31,38259P50,GOOG,45483,,593.96997,1639338,-0.008166,243611
90319,2011-01-03,38259P50,GOOG,45483,,604.34998,2549946,0.017476,243611
90319,2011-01-04,38259P50,GOOG,45483,,602.12000,1956564,-0.003690,243611
90319,2011-01-05,38259P50,GOOG,45483,,609.07001,2726188,0.011543,243611
90319,2011-01-06,38259P50,GOOG,45483,,613.50000,2236749,0.007273,243611
90319,2011-01-07,38259P50,GOOG,45483,,616.44000,2267159,0.004792,243611
90319,2011-01-10,38259P50,GOOG,45483,,614.21002,1716354,-0.003618,243611
90319,2011-01-11,38259P50,GOOG,45483,,616.01001,1579360,0.002931,243611
90319,2011-01-12,38259P50,GOOG,45483,,616.87000,1780974,0.001396,243611
90319,2011-01-13,38259P50,GOOG,45483,,616.69000,1467393,-0.000292,243611
90319,2011-01-14,38259P50,GOOG,45483,,624.17999,2569949,0.012145,243611
90319,2011-01-18,38259P50,GOOG,45483,,639.63000,3990705,0.024752,243611
90319,2011-01-19,38259P50,GOOG,45483,,631.75000,3647165,-0.012320,243611
90319,2011-01-20,38259P50,GOOG,45483,,626.77002,5994539,-0.007883,243611
90319,2011-01-21,38259P50,GOOG,45483,,611.83002,9485122,-0.023836,243611
90319,2011-01-24,38259P50,GOOG,45483,,611.08002,4935257,-0.001226,243611
90319,2011-01-25,38259P50,GOOG,45483,,619.90997,3915421,0.014450,243611
90319,2011-01-26,38259P50,GOOG,45483,,616.50000,2233581,-0.005501,243611
90319,2011-01-27,38259P50,GOOG,45483,,616.78998,2181688,0.000470,243611
90319,2011-01-28,38259P50,GOOG,45483,,600.98999,4523611,-0.025616,243611
90319,2011-01-31,38259P50,GOOG,45483,,600.35999,3030984,-0.001048,250869
90319,2011-02-01,38259P50,GOOG,45483,,611.03998,2989087,0.017789,250869
90319,2011-02-02,38259P50,GOOG,45483,,612.00000,1916035,0.001571,250869
90319,2011-02-03,38259P50,GOOG,45483,,610.15002,1668405,-0.003023,250869
90319,2011-02-04,38259P50,GOOG,45483,,610.97998,1729639,0.001360,250869
90319,2011-02-07,38259P50,GOOG,45483,,614.29498,2083661,0.005426,250869
90319,2011-02-08,38259P50,GOOG,45483,,618.38000,2004182,0.006650,250869
90319,2011-02-09,38259P50,GOOG,45483,,616.50000,2238518,-0.003040,250869
90319,2011-02-10,38259P50,GOOG,45483,,616.44000,2654301,-0.000097,250869
90319,2011-02-11,38259P50,GOOG,45483,,624.50000,3013556,0.013075,250869
90319,2011-02-14,38259P50,GOOG,45483,,628.15002,2429877,0.005845,250869
90319,2011-02-15,38259P50,GOOG,45483,,624.15002,2291368,-0.006368,250869
90319,2011-02-16,38259P50,GOOG,45483,,624.21997,1905103,0.000112,250869
90319,2011-02-17,38259P50,GOOG,45483,,625.26001,1700310,0.001666,250869
90319,2011-02-18,38259P50,GOOG,45483,,630.08002,3463419,0.007709,250869
90319,2011-02-22,38259P50,GOOG,45483,,610.21002,4078303,-0.031536,250869
90319,2011-02-23,38259P50,GOOG,45483,,611.32001,3242311,0.001819,250869
90319,2011-02-24,38259P50,GOOG,45483,,608.82001,3048086,-0.004090,250869
90319,2011-02-25,38259P50,GOOG,45483,,610.03998,2189904,0.002004,250869
90319,2011-02-28,38259P50,GOOG,45483,,613.40002,2483265,0.005508,250869
90319,2011-03-01,38259P50,GOOG,45483,,600.76001,3602836,-0.020606,250869
90319,2011-03-02,38259P50,GOOG,45483,,600.78998,2243440,0.000050,250869
90319,2011-03-03,38259P50,GOOG,45483,,609.56000,2165827,0.014597,250869
90319,2011-03-04,38259P50,GOOG,45483,,600.62000,3289427,-0.014666,250869
90319,2011-03-07,38259P50,GOOG,45483,,591.65997,3822225,-0.014918,250869
90319,2011-03-08,38259P50,GOOG,45483,,592.31000,2519695,0.001099,250869
90319,2011-03-09,38259P50,GOOG,45483,,591.77002,2350192,-0.000912,250869
90319,2011-03-10,38259P50,GOOG,45483,,580.29999,3374405,-0.019383,250869
90319,2011-03-11,38259P50,GOOG,45483,,576.71002,3293261,-0.006186,250869
90319,2011-03-14,38259P50,GOOG,45483,,569.98999,3045036,-0.011652,250869
90319,2011-03-15,38259P50,GOOG,45483,,569.56000,4309021,-0.000754,250869
90319,2011-03-16,38259P50,GOOG,45483,,557.09998,4176175,-0.021877,250869
90319,2011-03-17,38259P50,GOOG,45483,,561.35999,3465809,0.007647,250869
90319,2011-03-18,38259P50,GOOG,45483,,561.06000,3507549,-0.000534,250869
90319,2011-03-21,38259P50,GOOG,45483,,576.50000,3230893,0.027519,250869
90319,2011-03-22,38259P50,GOOG,45483,,577.32001,2046154,0.001422,250869
90319,2011-03-23,38259P50,GOOG,45483,,582.15997,1998330,0.008384,250869
90319,2011-03-24,38259P50,GOOG,45483,,586.89001,2297306,0.008125,250869
90319,2011-03-25,38259P50,GOOG,45483,,579.73999,3085856,-0.012183,250869
90319,2011-03-28,38259P50,GOOG,45483,,575.35999,2375021,-0.007555,250869
90319,2011-03-29,38259P50,GOOG,45483,,581.72998,1766039,0.011071,250869
90319,2011-03-30,38259P50,GOOG,45483,,581.84003,1548495,0.000189,250869
90319,2011-03-31,38259P50,GOOG,45483,,586.76001,2189486,0.008456,252670
90319,2011-04-01,38259P50,GOOG,45483,,591.79999,2835614,0.008590,252670
90319,2011-04-04,38259P50,GOOG,45483,,587.67999,2211884,-0.006962,252672
